original_query,product_description,subset,comments,summary,avg_score
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",03,"['title: Quality Product \ntext: This brush is beautifully made and will definitely stimulate the scalp when used.  I am very happy with it.  I also went ahead and ordered the Argan oil from this company because the quality of the brush lets me know that the oil will also be top quality.', 'title: Good product \ntext: Good quality. Love the look of the brush. Effective for brushing long hair.']","The product is praised for its high quality, with one user noting that the brush is beautifully made and effective in stimulating the scalp, which led them to trust the brand's other products, such as their Argan oil, to be of similar quality [0]. Another user appreciates the brush's good quality and effectiveness, particularly for brushing long hair, and also admires its appearance [1].",6.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",04,"['title: Quality Product \ntext: This brush is beautifully made and will definitely stimulate the scalp when used.  I am very happy with it.  I also went ahead and ordered the Argan oil from this company because the quality of the brush lets me know that the oil will also be top quality.', 'title: Top quality hair brush \ntext: Very satisfied with this product.  Excellent quality and very elegant looking.']","The product is highly praised for its quality, with users expressing satisfaction and noting its elegant appearance. One user highlights that the brush is beautifully made and effectively stimulates the scalp, which has led them to trust the brand's other products, such as their Argan oil, to be of similar high quality [0]. Another user describes the hairbrush as excellent in quality and very elegant, further emphasizing their satisfaction with the product [1].",6.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",05,"['title: Quality Product \ntext: This brush is beautifully made and will definitely stimulate the scalp when used.  I am very happy with it.  I also went ahead and ordered the Argan oil from this company because the quality of the brush lets me know that the oil will also be top quality.', 'title: Four Stars \ntext: Sturdy mounting of the boar bristles, good finish on the brush, comfortable to hold - good quality product']","The product is praised for its quality, with one user expressing satisfaction with the brush's craftsmanship and its ability to stimulate the scalp, which led them to purchase additional products from the same company due to their confidence in the quality [0]. Another user highlights the sturdy mounting of the boar bristles, the good finish, and the comfortable grip, all contributing to the perception of the product as high quality [1].",6.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",06,"['title: Quality Product \ntext: This brush is beautifully made and will definitely stimulate the scalp when used.  I am very happy with it.  I also went ahead and ordered the Argan oil from this company because the quality of the brush lets me know that the oil will also be top quality.', 'title: JUNK1 \ntext: the worst product I have ever bought from Amazon. Bristle were smashed. not much quality']","The quality of the brush is praised for its craftsmanship and effectiveness in stimulating the scalp, leading to customer satisfaction and confidence in the brand's other products, such as their Argan oil [0]. However, another customer had a negative experience, describing the product as the worst they have purchased from Amazon, citing smashed bristles and poor quality [1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",07,"['title: Quality Product \ntext: This brush is beautifully made and will definitely stimulate the scalp when used.  I am very happy with it.  I also went ahead and ordered the Argan oil from this company because the quality of the brush lets me know that the oil will also be top quality.', ""title: Quality Brush \ntext: The brush is solid and we'll made. I guess the only complaint is the price...way over priced.""]","The product in question, a brush, is praised for its quality and craftsmanship. Users have noted that it is beautifully made and effective in stimulating the scalp, which has led to satisfaction with the purchase and confidence in the brand's other products, such as their Argan oil, which is expected to be of similar high quality [0]. However, there is a concern about the product's pricing, as it is considered to be overpriced despite its solid construction and quality [1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",12,"['title: Professional quality. \ntext: Professional quality. Very pleased. Especially because it is good enough to recommend and use on clients.', ""title: Great product \ntext: The quality of the bristle is excellent. It's a great brush. The only issue I have is that it has a strong, almost smoky, smell. I only just got it, so I'm hoping it will fade.""]","The product is praised for its professional quality, making it suitable for recommendation and use on clients [0]. Additionally, the bristle quality is described as excellent, although there is a concern about a strong, smoky smell that the user hopes will dissipate over time [1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",13,"['title: Professional quality. \ntext: Professional quality. Very pleased. Especially because it is good enough to recommend and use on clients.', 'title: Good product \ntext: Good quality. Love the look of the brush. Effective for brushing long hair.']","The product is praised for its professional quality, making it suitable for recommending and using on clients [0]. Additionally, it is noted for its good quality and effectiveness, particularly in brushing long hair, while also having an appealing look [1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",14,"['title: Professional quality. \ntext: Professional quality. Very pleased. Especially because it is good enough to recommend and use on clients.', 'title: Top quality hair brush \ntext: Very satisfied with this product.  Excellent quality and very elegant looking.']","The comments highlight the high quality of the product, with one user expressing satisfaction due to its professional quality, making it suitable for recommending and using on clients [0]. Another user praises the product for its excellent quality and elegant appearance, indicating a high level of satisfaction with the purchase [1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",15,"['title: Professional quality. \ntext: Professional quality. Very pleased. Especially because it is good enough to recommend and use on clients.', 'title: Four Stars \ntext: Sturdy mounting of the boar bristles, good finish on the brush, comfortable to hold - good quality product']","The product is praised for its professional quality, making it suitable for recommendation and use on clients, indicating a high level of satisfaction with its performance [0]. Additionally, the product is noted for its sturdy construction, good finish, and comfortable handling, further emphasizing its good quality [1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",16,"['title: Professional quality. \ntext: Professional quality. Very pleased. Especially because it is good enough to recommend and use on clients.', 'title: JUNK1 \ntext: the worst product I have ever bought from Amazon. Bristle were smashed. not much quality']","The product has received mixed reviews regarding its quality. One user praised it for its professional quality, expressing satisfaction and confidence in recommending it for use on clients [0]. However, another user described it as the worst product they have purchased from Amazon, criticizing the smashed bristles and overall lack of quality [1].",4.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",17,"['title: Professional quality. \ntext: Professional quality. Very pleased. Especially because it is good enough to recommend and use on clients.', ""title: Quality Brush \ntext: The brush is solid and we'll made. I guess the only complaint is the price...way over priced.""]","The product is described as having professional quality, which is satisfactory enough for recommendation and use on clients, indicating a high level of performance and reliability [0]. Additionally, the brush is noted to be solid and well-made, although there is a concern about it being overpriced, suggesting that while the quality is commendable, the cost may not align with consumer expectations [1].",5.0
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",23,"[""title: Great product \ntext: The quality of the bristle is excellent. It's a great brush. The only issue I have is that it has a strong, almost smoky, smell. I only just got it, so I'm hoping it will fade."", 'title: Good product \ntext: Good quality. Love the look of the brush. Effective for brushing long hair.']","The quality of the product is highly praised, with users noting the excellent quality of the bristles and the overall effectiveness of the brush for long hair. However, one user mentioned a strong, smoky smell upon receiving the product, which they hope will dissipate over time [0][1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",24,"[""title: Great product \ntext: The quality of the bristle is excellent. It's a great brush. The only issue I have is that it has a strong, almost smoky, smell. I only just got it, so I'm hoping it will fade."", 'title: Top quality hair brush \ntext: Very satisfied with this product.  Excellent quality and very elegant looking.']","The product is praised for its excellent quality, particularly the bristles, which are described as great. However, there is a concern about a strong, smoky smell that the user hopes will fade over time [0]. Another user expresses satisfaction with the product, highlighting its excellent quality and elegant appearance [1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",25,"[""title: Great product \ntext: The quality of the bristle is excellent. It's a great brush. The only issue I have is that it has a strong, almost smoky, smell. I only just got it, so I'm hoping it will fade."", 'title: Four Stars \ntext: Sturdy mounting of the boar bristles, good finish on the brush, comfortable to hold - good quality product']","The product is praised for its excellent quality, particularly the bristles, which are described as great and sturdy. The brush is noted for its good finish and comfortable grip, indicating a well-made product overall. However, there is a minor issue with a strong, smoky smell, which the user hopes will dissipate over time [0][1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",26,"[""title: Great product \ntext: The quality of the bristle is excellent. It's a great brush. The only issue I have is that it has a strong, almost smoky, smell. I only just got it, so I'm hoping it will fade."", 'title: JUNK1 \ntext: the worst product I have ever bought from Amazon. Bristle were smashed. not much quality']","The quality of the product is a point of contention among users. One user praises the brush for its excellent bristle quality, although they note a strong, smoky smell that they hope will fade over time [0]. In contrast, another user describes the product as the worst they have ever purchased from Amazon, criticizing the bristles for being smashed and lacking quality [1].",5.0
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",27,"[""title: Great product \ntext: The quality of the bristle is excellent. It's a great brush. The only issue I have is that it has a strong, almost smoky, smell. I only just got it, so I'm hoping it will fade."", ""title: Quality Brush \ntext: The brush is solid and we'll made. I guess the only complaint is the price...way over priced.""]","The product is praised for its excellent bristle quality, making it a great brush overall, although it has a strong, smoky smell that the user hopes will fade over time [0]. Additionally, the brush is described as solid and well-made, but there is a concern about it being overpriced [1].",5.0
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",34,"['title: Good product \ntext: Good quality. Love the look of the brush. Effective for brushing long hair.', 'title: Top quality hair brush \ntext: Very satisfied with this product.  Excellent quality and very elegant looking.']","The product is praised for its excellent quality and elegant appearance. Users express satisfaction with its effectiveness, particularly for brushing long hair, highlighting both its functionality and aesthetic appeal [0][1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",35,"['title: Good product \ntext: Good quality. Love the look of the brush. Effective for brushing long hair.', 'title: Four Stars \ntext: Sturdy mounting of the boar bristles, good finish on the brush, comfortable to hold - good quality product']","The product is praised for its good quality, with users appreciating the effective design for brushing long hair and the appealing look of the brush[0]. Additionally, the brush is noted for its sturdy mounting of boar bristles, a good finish, and comfortable handling, further affirming its quality[1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",36,"['title: Good product \ntext: Good quality. Love the look of the brush. Effective for brushing long hair.', 'title: JUNK1 \ntext: the worst product I have ever bought from Amazon. Bristle were smashed. not much quality']","The product has received mixed reviews regarding its quality. One user praised the product for its good quality and effectiveness in brushing long hair, also appreciating the aesthetic appeal of the brush [0]. However, another user described the product as the worst they have purchased from Amazon, criticizing the bristles for being smashed and indicating a lack of quality [1].",4.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",37,"['title: Good product \ntext: Good quality. Love the look of the brush. Effective for brushing long hair.', ""title: Quality Brush \ntext: The brush is solid and we'll made. I guess the only complaint is the price...way over priced.""]","The product is praised for its good quality and effectiveness in brushing long hair, with a pleasing aesthetic design [0]. Additionally, the brush is described as solid and well-made, although there is a concern about it being overpriced [1].",5.0
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",45,"['title: Top quality hair brush \ntext: Very satisfied with this product.  Excellent quality and very elegant looking.', 'title: Four Stars \ntext: Sturdy mounting of the boar bristles, good finish on the brush, comfortable to hold - good quality product']","The product is highly praised for its excellent quality and elegant appearance, with users expressing satisfaction with its performance[0]. Additionally, the brush is noted for its sturdy mounting of boar bristles, good finish, and comfortable grip, further affirming its good quality[1].",5.25
How is the quality of the hair brush,"['REDUCE FRIZZ: As you brush, oils from your hair are spread around to lubricate each hair strand', 'STIMULATES SCALP: Brushing your hair with boar bristles massages the scalp and stimulates blood flow', 'PREVENTS OIL BUILD-UP: Boar bristle brushes help to distribute oil from your roots to your ends.', 'NATURALLY CONDITIONS HAIR: The oil that is spread helps to repair dry hair and adds volume and shine.', 'LOVE IT OR YOUR MONEY BACK: Not 110% thrilled with your purchase? Let us know and we’ll make it right!']",46,"['title: Top quality hair brush \ntext: Very satisfied with this product.  Excellent quality and very elegant looking.', 'title: JUNK1 \ntext: the worst product I have ever bought from Amazon. Bristle were smashed. not much quality']","The quality of the hair brush is highly praised by one user who describes it as excellent and elegant, indicating a high level of satisfaction with the product's craftsmanship and appearance [0]. However, another user expresses dissatisfaction, labeling the product as the worst they have purchased from Amazon, citing issues with the bristles being smashed and a lack of quality [1].",4.25
