original_query,product_description,subset,comments,summary,avg_score
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",27,"['title: Not the best \ntext: The product does seem high quality and is easy to remove from package unlike some other ones that I’ve used, but after using it on my face it leave this slimy liquid behind which doesn’t feel super nice especially on the face.', ""title: You decide. Good price. \ntext: Not a good size for travelling, but good for home use. Scent is okay. Good for sensitive skin, but compared to similar products, doesn't leave skin feeling as clean.""]","The product is noted for its high quality and ease of removal from packaging, which is a positive aspect compared to other products. However, it leaves a slimy residue on the face, which is unpleasant for users [0]. While it is priced well and suitable for sensitive skin, it is not ideal for travel due to its size and does not leave the skin feeling as clean as similar products [1].",7.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",34,"['title: Great Product \ntext: Smells great, good for sensitive skin, and really leaves your face feeling fresh!', ""title: Good product. I have sinsitive skin and it doesn't bother my face to bad \ntext: Good product. I have sinsitive skin and it doesn't bother my face to bad""]","The product is praised for its pleasant scent and effectiveness for sensitive skin, leaving the face feeling fresh and not causing irritation, which is a significant concern for users with sensitive skin types [0][1].",6.5
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",35,"['title: Great Product \ntext: Smells great, good for sensitive skin, and really leaves your face feeling fresh!', ""title: Love this product \ntext: I've ordered this item several times but the last time I received it back in October, I only received one package and not 2. I'm about to order again and hopefully I will get it right! I do love this product was just a little disappointed I paid for 2 and not 1.""]","The product is praised for its pleasant scent and suitability for sensitive skin, leaving the face feeling fresh after use [0]. [1] is not related to the query.",5.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",36,"['title: Great Product \ntext: Smells great, good for sensitive skin, and really leaves your face feeling fresh!', 'title: Okay product for the price \ntext: It\'s by no means soft, but it\'s effective and at least reasonably ""fresh"" smelling.']","The product is praised for its pleasant scent and suitability for sensitive skin, leaving the face feeling fresh after use [0]. While it is not described as soft, it is considered effective and has a reasonably fresh smell, making it a satisfactory option for its price [1].",6.25
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",37,"['title: Great Product \ntext: Smells great, good for sensitive skin, and really leaves your face feeling fresh!', ""title: You decide. Good price. \ntext: Not a good size for travelling, but good for home use. Scent is okay. Good for sensitive skin, but compared to similar products, doesn't leave skin feeling as clean.""]","The product is praised for its pleasant scent and suitability for sensitive skin, leaving the face feeling fresh after use [0]. However, while it is considered good for sensitive skin, it is noted that compared to similar products, it may not leave the skin feeling as clean [1].",6.25
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",45,"[""title: Good product. I have sinsitive skin and it doesn't bother my face to bad \ntext: Good product. I have sinsitive skin and it doesn't bother my face to bad"", ""title: Love this product \ntext: I've ordered this item several times but the last time I received it back in October, I only received one package and not 2. I'm about to order again and hopefully I will get it right! I do love this product was just a little disappointed I paid for 2 and not 1.""]","The product is well-regarded for its compatibility with sensitive skin, as it does not cause significant irritation for users with such skin types [0]. [1] is not related to the query.",4.75
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",46,"[""title: Good product. I have sinsitive skin and it doesn't bother my face to bad \ntext: Good product. I have sinsitive skin and it doesn't bother my face to bad"", 'title: Okay product for the price \ntext: It\'s by no means soft, but it\'s effective and at least reasonably ""fresh"" smelling.']","The product is generally well-received, particularly for individuals with sensitive skin, as it does not cause significant irritation, indicating a gentle formulation suitable for delicate skin types [0]. Additionally, while the product may not be exceptionally soft, it is considered effective and has a reasonably fresh scent, suggesting a satisfactory balance between performance and sensory appeal [1].",6.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",47,"[""title: Good product. I have sinsitive skin and it doesn't bother my face to bad \ntext: Good product. I have sinsitive skin and it doesn't bother my face to bad"", ""title: You decide. Good price. \ntext: Not a good size for travelling, but good for home use. Scent is okay. Good for sensitive skin, but compared to similar products, doesn't leave skin feeling as clean.""]","The product is generally well-received by users with sensitive skin, as it does not cause irritation, which is a significant positive aspect of its quality [0][1]. However, there are some concerns about its effectiveness compared to similar products, as it may not leave the skin feeling as clean [1].",6.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",56,"[""title: Love this product \ntext: I've ordered this item several times but the last time I received it back in October, I only received one package and not 2. I'm about to order again and hopefully I will get it right! I do love this product was just a little disappointed I paid for 2 and not 1."", 'title: Okay product for the price \ntext: It\'s by no means soft, but it\'s effective and at least reasonably ""fresh"" smelling.']","The product is described as effective and reasonably fresh-smelling, although it is not soft, indicating a satisfactory quality for its price [0]. [0] is not related to the query.",4.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",57,"[""title: Love this product \ntext: I've ordered this item several times but the last time I received it back in October, I only received one package and not 2. I'm about to order again and hopefully I will get it right! I do love this product was just a little disappointed I paid for 2 and not 1."", ""title: You decide. Good price. \ntext: Not a good size for travelling, but good for home use. Scent is okay. Good for sensitive skin, but compared to similar products, doesn't leave skin feeling as clean.""]","The product is not ideal for travel due to its size, but it is suitable for home use. It has an acceptable scent and is gentle on sensitive skin. However, compared to similar products, it does not leave the skin feeling as clean [0]. [0] is not related to the query.",5.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",67,"['title: Okay product for the price \ntext: It\'s by no means soft, but it\'s effective and at least reasonably ""fresh"" smelling.', ""title: You decide. Good price. \ntext: Not a good size for travelling, but good for home use. Scent is okay. Good for sensitive skin, but compared to similar products, doesn't leave skin feeling as clean.""]","The product is described as effective with a reasonably fresh scent, although it is not particularly soft[0]. It is considered good for sensitive skin, but compared to similar products, it may not leave the skin feeling as clean[1].",5.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",012,"['title: As Expected \ntext: I have come to expect excellent quality from ""Yes"" so was not disappointed.  Great for my sensitive skin.  Will surely reorder', 'title: NO LONGER AN EXCEPTIONAL PRODUCT DUE TO CHANGES \ntext: I have ordered these facial wipes 22 times over the years. However, the company has made a huge mistake with the new packaging and the quality of the product.. The only way to get into the package of wipes is to cut them open and store them in another container or recloseable bag. They have not even bothered to use a recloseable seal!!  This is inconvenient particularly for travel or daily use. One has to be very careful to make sure the your own reclosable bag is completely closed or the wipes will dry out. Using a hard container with a lid results makes them to difficult to carry in a handbag..  Also, these wipes, never large to begin with,  seem much thinner so you may need more than one or two to remove make-up.  This brand is no longer an exceptional product.', 'title: Not the best \ntext: The product does seem high quality and is easy to remove from package unlike some other ones that I’ve used, but after using it on my face it leave this slimy liquid behind which doesn’t feel super nice especially on the face.']","The quality of the product has received mixed reviews. One user expressed satisfaction with the product, noting its excellent quality and suitability for sensitive skin, and indicated a willingness to reorder [0]. However, another user criticized the product due to changes in packaging and perceived a decline in quality. They highlighted issues with the lack of a resealable seal, which makes the wipes inconvenient for travel and daily use, and noted that the wipes seem thinner, requiring more to remove makeup [1]. Another user mentioned that while the product appears to be of high quality and is easy to remove from the package, it leaves a slimy residue on the face, which is unpleasant [2].",9.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",013,"['title: As Expected \ntext: I have come to expect excellent quality from ""Yes"" so was not disappointed.  Great for my sensitive skin.  Will surely reorder', 'title: NO LONGER AN EXCEPTIONAL PRODUCT DUE TO CHANGES \ntext: I have ordered these facial wipes 22 times over the years. However, the company has made a huge mistake with the new packaging and the quality of the product.. The only way to get into the package of wipes is to cut them open and store them in another container or recloseable bag. They have not even bothered to use a recloseable seal!!  This is inconvenient particularly for travel or daily use. One has to be very careful to make sure the your own reclosable bag is completely closed or the wipes will dry out. Using a hard container with a lid results makes them to difficult to carry in a handbag..  Also, these wipes, never large to begin with,  seem much thinner so you may need more than one or two to remove make-up.  This brand is no longer an exceptional product.', 'title: Great Product \ntext: Smells great, good for sensitive skin, and really leaves your face feeling fresh!']","The quality of the product has received mixed reviews. One user expressed satisfaction with the product, highlighting its excellent quality and suitability for sensitive skin, and mentioned their intention to reorder [0]. Another user, however, criticized the product due to changes in packaging and perceived a decline in quality. They noted the inconvenience of the new packaging, which lacks a resealable seal, making it difficult to use, especially for travel. Additionally, they observed that the wipes seem thinner, requiring more to remove makeup, and concluded that the brand is no longer exceptional [1]. A third user praised the product for its pleasant smell, effectiveness for sensitive skin, and its ability to leave the face feeling fresh [2].",9.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",014,"['title: As Expected \ntext: I have come to expect excellent quality from ""Yes"" so was not disappointed.  Great for my sensitive skin.  Will surely reorder', 'title: NO LONGER AN EXCEPTIONAL PRODUCT DUE TO CHANGES \ntext: I have ordered these facial wipes 22 times over the years. However, the company has made a huge mistake with the new packaging and the quality of the product.. The only way to get into the package of wipes is to cut them open and store them in another container or recloseable bag. They have not even bothered to use a recloseable seal!!  This is inconvenient particularly for travel or daily use. One has to be very careful to make sure the your own reclosable bag is completely closed or the wipes will dry out. Using a hard container with a lid results makes them to difficult to carry in a handbag..  Also, these wipes, never large to begin with,  seem much thinner so you may need more than one or two to remove make-up.  This brand is no longer an exceptional product.', ""title: Good product. I have sinsitive skin and it doesn't bother my face to bad \ntext: Good product. I have sinsitive skin and it doesn't bother my face to bad""]","The quality of the product has received mixed reviews. One user expressed satisfaction with the product, noting its excellent quality and suitability for sensitive skin, which met their expectations and encouraged them to reorder [0]. Another user, however, criticized the product due to changes in packaging and quality. They found the new packaging inconvenient, lacking a resealable seal, which affects the product's usability, especially for travel. Additionally, they noted that the wipes seem thinner, requiring more to achieve the same effect, leading them to conclude that the product is no longer exceptional [1]. A third user also mentioned that the product is good for sensitive skin, although it does not completely avoid irritation [2].",9.0
How’s the quality of the facial wipes,"Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.",015,"['title: As Expected \ntext: I have come to expect excellent quality from ""Yes"" so was not disappointed.  Great for my sensitive skin.  Will surely reorder', 'title: NO LONGER AN EXCEPTIONAL PRODUCT DUE TO CHANGES \ntext: I have ordered these facial wipes 22 times over the years. However, the company has made a huge mistake with the new packaging and the quality of the product.. The only way to get into the package of wipes is to cut them open and store them in another container or recloseable bag. They have not even bothered to use a recloseable seal!!  This is inconvenient particularly for travel or daily use. One has to be very careful to make sure the your own reclosable bag is completely closed or the wipes will dry out. Using a hard container with a lid results makes them to difficult to carry in a handbag..  Also, these wipes, never large to begin with,  seem much thinner so you may need more than one or two to remove make-up.  This brand is no longer an exceptional product.', ""title: Love this product \ntext: I've ordered this item several times but the last time I received it back in October, I only received one package and not 2. I'm about to order again and hopefully I will get it right! I do love this product was just a little disappointed I paid for 2 and not 1.""]","The quality of the product has received mixed reviews. One user expressed satisfaction with the product, noting its excellent quality and suitability for sensitive skin, and indicated a willingness to reorder [0]. However, another user reported a decline in quality, citing issues with the new packaging that lacks a resealable seal, making it inconvenient for travel and daily use. Additionally, the wipes are perceived to be thinner, requiring more to remove makeup, leading to the conclusion that the product is no longer exceptional [1]. [2] is not related to the query.",9.0
