original_query,product_description,subset,comments,summary,avg_score
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",03,"[""title: Good \ntext: Good product, doesn't tangle my hair and makes my scalp feel cleaner"", 'title: great \ntext: very good product kind of hard to hold, i recommend putting your fingers through the handle instead of holding it by the handle']","The product is praised for its quality, as it effectively prevents hair tangling and leaves the scalp feeling cleaner. However, there is a minor issue with its design, as it can be difficult to hold, suggesting that users should put their fingers through the handle for a better grip [0][1].",6.0
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",04,"[""title: Good \ntext: Good product, doesn't tangle my hair and makes my scalp feel cleaner"", 'title: Helps with dry winter scalp! \ntext: The product is great quality and seems pretty sturdy. The scrubby feels soft but is firm enough to get a good scrub going on :) I noticed help with dry skin and dandruff after just one use.']","The product is praised for its quality, as it effectively prevents hair tangling and leaves the scalp feeling cleaner[0]. Additionally, it is noted for its sturdiness and ability to alleviate dry skin and dandruff, with a scrubby that is both soft and firm enough for a thorough scrub[1].",7.75
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",05,"[""title: Good \ntext: Good product, doesn't tangle my hair and makes my scalp feel cleaner"", 'title: Feels great \ntext: I have only used this once but so far I really liked it! It felt nice and worked well.  I am hopeful that it is good quality and lasts a long time.']","The product is praised for its quality, as it effectively prevents hair tangling and leaves the scalp feeling cleaner, indicating a positive impact on hair care routines [0]. Additionally, a user who has used the product once expressed satisfaction with its performance, noting that it felt nice and worked well, and they are optimistic about its long-term quality and durability [1].",6.0
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",06,"[""title: Good \ntext: Good product, doesn't tangle my hair and makes my scalp feel cleaner"", 'title: Great Product \ntext: Really like this product. Does an amazing job when washing and conditioning my hair. Great scalp/head massager without being rough. Would definitely recommend.']","The product is praised for its ability to prevent hair tangling and for leaving the scalp feeling cleaner, indicating a high quality in terms of hair care and scalp health benefits [0]. Additionally, it is noted for its effectiveness in washing and conditioning hair, as well as providing a gentle yet effective scalp massage, further supporting its quality and user satisfaction [1].",7.0
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",07,"[""title: Good \ntext: Good product, doesn't tangle my hair and makes my scalp feel cleaner"", 'title: Great value great product \ntext: This is such a great deal for a pack of two. I had originally bought a different brand that was more expensive but in comparison these are just as great. The bristles are stiff enough to actually make it feel like youre giving yourself a scalp massage during shower. Colors are vibrant and cute!']","The product is praised for its quality, as it effectively prevents hair tangling and leaves the scalp feeling cleaner, indicating a positive impact on hair care routines [0]. Additionally, it offers great value for money, with a pack of two being comparable in quality to more expensive brands. The bristles are noted for their stiffness, providing a scalp massage effect during use, and the vibrant colors add to the product's appeal [1].",7.75
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",12,"['title: It works \ntext: It works well and seems like a good product for the price', 'title: Great quality for the price \ntext: I was worried about quality for the price, but I am really impressed! I love mine.']","The product is praised for its functionality and is considered a good value for the price, with users expressing satisfaction with its performance and quality. One user noted that it works well and seems like a good product for the price [0]. Another user, initially concerned about the quality due to the low price, found themselves impressed and expressed love for the product [1].",5.0
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",13,"['title: It works \ntext: It works well and seems like a good product for the price', 'title: great \ntext: very good product kind of hard to hold, i recommend putting your fingers through the handle instead of holding it by the handle']","The product is described as working well and being a good value for the price, indicating a positive assessment of its quality [0]. Additionally, while the product is considered very good, there is a note about its handling difficulty, suggesting that users should put their fingers through the handle for better grip, which may imply a minor design flaw affecting its usability [1].",5.75
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",14,"['title: It works \ntext: It works well and seems like a good product for the price', 'title: Helps with dry winter scalp! \ntext: The product is great quality and seems pretty sturdy. The scrubby feels soft but is firm enough to get a good scrub going on :) I noticed help with dry skin and dandruff after just one use.']","The product is praised for its quality and affordability, with users noting that it works well for the price[0]. Additionally, it is described as being of great quality and sturdy, with a soft yet firm texture that effectively addresses dry skin and dandruff issues after just one use[1].",7.75
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",15,"['title: It works \ntext: It works well and seems like a good product for the price', 'title: Feels great \ntext: I have only used this once but so far I really liked it! It felt nice and worked well.  I am hopeful that it is good quality and lasts a long time.']","The product is perceived as a good value for the price, working well according to user feedback [0]. Another user, who has only used the product once, expressed satisfaction with its performance and feel, and is optimistic about its quality and durability [1].",5.0
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",16,"['title: It works \ntext: It works well and seems like a good product for the price', 'title: Great Product \ntext: Really like this product. Does an amazing job when washing and conditioning my hair. Great scalp/head massager without being rough. Would definitely recommend.']","The product is praised for its effectiveness and value for money, with one user noting that it works well and is a good product for the price [0]. Another user highlights its excellent performance in washing and conditioning hair, as well as its gentle yet effective scalp massaging capabilities, recommending it highly [1].",6.75
How’s the quality of this product,"['▶ Improve Blood Circulation, Massager Scalp - Chialstar scalp massager provides gentle stimulation to increase the blood circulation for daily health care with comfortable and relaxing feeling. Massage your scalp, neck or body, relieving fatigue, pressure and muscles sore. Strengthen the roots of your hair and nourish the hair shafts.', '▶ Powerful Cleaning Ability - Using this shampoo brush to clean hair, or shower, your scalp will feel so much cleaner in the shower, good to remove dandruff and remove hardened sebum & dirt. What’s more it prevents hair loss by scalp stimulation and help to hair growth.', ""▶ Soft Silicone - The scalp brush is made of silicon, soft enough to use for kids, very gentle, doesn't irritate your scalp at all, sturdy, will not deformated. No need to worry about your long nails or sensitive scalp."", '▶ Works for Any Hair Texture - Scalp hair brush works appropriate for all types of hair, including dense, thick, coarse or curly hair. Manual with no battery required and Waterproof.', '▶ Refund And Warranty - Get two scalp massager for hair growth and start your scalp salon，1 years money back guarantee. If you have any question, send email to us, we will reply in 24 hours.']",17,"['title: It works \ntext: It works well and seems like a good product for the price', 'title: Great value great product \ntext: This is such a great deal for a pack of two. I had originally bought a different brand that was more expensive but in comparison these are just as great. The bristles are stiff enough to actually make it feel like youre giving yourself a scalp massage during shower. Colors are vibrant and cute!']","The product is praised for its effectiveness and affordability, with users noting that it works well and is a good value for the price [0]. Additionally, it is highlighted as a great deal, especially when compared to more expensive brands, offering similar quality. Users appreciate the stiff bristles that provide a scalp massage experience and the vibrant, cute colors [1].",7.75
