original_query,product_description,subset,comments,summary,avg_score
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",03,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",04,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Great hold \ntext: I this product has some of the best hold there is.']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",05,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫']","The texture of the product is described as leaving hair stiff rather than providing a natural hold, which is not desirable for the user[0]. Another user notes that the product does not leave white flakes in the hair, which is a positive aspect of its texture[1].",6.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",06,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', ""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff.""]","The texture of the product is described differently by users. One user mentions that the product leaves their hair stiff, which is not desirable as it doesn't provide a natural hold [0]. In contrast, another user appreciates the product for holding style without making the hair overly stiff, avoiding a 'helmet' effect [1].",7.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",07,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']","The comments discuss the texture of the product in terms of its effect on hair. One user notes that the product leaves their hair stiff rather than providing a natural hold, which suggests a less desirable texture for styling purposes [0]. Another user mentions that the product does not leave a white residue, which is a positive aspect of its texture compared to another product, although it does not hold as well [1].",7.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",12,"['title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",13,"['title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",14,"['title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Great hold \ntext: I this product has some of the best hold there is.']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",15,"['title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",16,"['title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', ""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff.""]","The product is praised for its ability to hold style effectively without making the hair feel excessively stiff, avoiding a ""helmet""-like texture [0]. [0] is not related to the query.",5.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",17,"['title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",23,"['title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product', 'title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",24,"['title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product', 'title: Great hold \ntext: I this product has some of the best hold there is.']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",25,"['title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product', 'title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",26,"['title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product', ""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff.""]","The product is praised for its ability to hold style effectively without making the hair feel excessively stiff, avoiding a ""helmet""-like texture [0]. [0] is not related to the query.",5.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",27,"['title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product', 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",34,"['title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.', 'title: Great hold \ntext: I this product has some of the best hold there is.']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",35,"['title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.', 'title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",36,"['title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.', ""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff.""]","The product is praised for its ability to hold hair in place effectively without making it overly stiff, maintaining a natural feel rather than a ""helmet""-like texture [0][1].",6.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",37,"['title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.', 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']",[0] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",45,"['title: Great hold \ntext: I this product has some of the best hold there is.', 'title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",46,"['title: Great hold \ntext: I this product has some of the best hold there is.', ""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff.""]","The product is praised for its ability to hold style effectively without making the hair feel excessively stiff, avoiding a ""helmet""-like texture [0]. [0] is not related to the query.",5.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",47,"['title: Great hold \ntext: I this product has some of the best hold there is.', 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']",[0] is not related to the query. [0] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",56,"['title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫', ""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff.""]","The product is praised for its ability to hold hair in place without leaving white flakes, although it may cause hair to feel slightly oily after a few days of use [0]. Additionally, it is noted for holding style effectively without making hair overly stiff, avoiding a 'helmet' effect [1].",8.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",57,"['title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫', 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']","The comments discuss the texture of the hairspray product, noting that it does not leave white flakes or residue in the hair, which is a positive aspect of its texture compared to other products like 'got to be glue spray' [0][1]. However, it is mentioned that after a couple of days of use, the product can make the hair feel slightly oily, indicating a change in texture over time [0].",8.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",67,"[""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff."", 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']",[0] is not related to the query. [1] is not related to the query.,6.5
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",012,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product']",[0] is not related to the query. [1] is not related to the query. [2] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",013,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.']",[0] is not related to the query. [1] is not related to the query. [1] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",014,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Great hold \ntext: I this product has some of the best hold there is.']",[0] is not related to the query. [1] is not related to the query. [2] is not related to the query.,0.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",015,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: Great product and price point \ntext: Weird star options- I never heard of grading hairspray on sheerness, thickness, or stretch but this is my favorite hairspray for the price. It stays put and doesn’t leave white flakes in your hair the next day. After a couple days use it can make your hair feel slightly oily but it works well and we should all probably wash our hair before the oily issue happens- right😉😂🤫']","The texture of the product is described as leaving hair stiff rather than providing a natural hold, which is not desirable for the user [0]. Another user appreciates the product for not leaving white flakes in the hair, although it can make hair feel slightly oily after a few days of use [1]. [1] is not related to the query.",6.75
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",016,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', ""title: Five Stars \ntext: Love this product! It holds style without turning your hair into a &#34;helmet&#34; because it's so stiff.""]","The texture of the product is described differently by users. One user mentions that the product leaves their hair stiff, which is not desirable for them as it does not provide a natural hold [0]. In contrast, another user appreciates the product for holding style effectively without making the hair feel overly stiff, avoiding a 'helmet' effect [1]. [1] is not related to the query.",7.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",017,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Good product \ntext: Perfect for traveling. My first time buying this brand. Holds well in humidity. I have fine/thin hair.', 'title: It is ok \ntext: This product does not leave a white residue like got to be clue spray but does not hold better than the got to be glue spray']",[0] is not related to the query. [1] is not related to the query. [1] is not related to the query.,7.0
How does the texture of the hair styling agent feel,"One of the most popular of the Bed Head hair care products, the TIGI BH HARD HEAD HAIR SPRAY is a maximum hold hairspray that keeps your coif in perfect condition, no matter what. This long-lasting hairspray dries immediately and is scented with a berry and citrus fragrance. This product listing contains six bottles of TIGI BH HARD HEAD HAIR SPRAY.",023,"['title: Fake Product \ntext: This is a fake product. It doesn\'t smell the same and leaves my hair stiff rather than having a natural ""hold"". Wouldn\'t suggest buying.', 'title: Have always loved this product \ntext: Have always loved this product...holds my hair perfectly, makes it shiny...I have never had an itchy scalp from it..very good product', 'title: Good Product \ntext: Stick the hairs together! Have used this for years and love the product.']",[0] is not related to the query. [1] is not related to the query. [1] is not related to the query.,0.0
