original_query,product_description,subset,comments,summary,avg_score
Does it not work well,Redeem against anything on PlayStation Store.,13,"['title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', ""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!""]","Several users expressed dissatisfaction with a product due to issues with digital codes. One user reported that the product took their money without providing the promised digital code, leading to significant frustration [0]. Another user shared a similar experience, stating that the code they received did not work, and they were unable to resolve the issue through Amazon, resulting in a negative purchasing experience [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,14,"['title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', ""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one.""]","Several users expressed dissatisfaction with the product, citing issues such as not receiving a digital code after purchase and the inconvenience of having to contact customer support for resolution. One user mentioned that the product took all their money without providing the promised digital code, leading to significant frustration [0]. Another user reported that the product did not work as expected, necessitating a call to Playstation for assistance, which they found to be a hassle [1].",6.0
Does it not work well,Redeem against anything on PlayStation Store.,15,"['title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', 'title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.']","Several users have expressed dissatisfaction with a product, describing it as a scam and a rip-off. One user reported that after purchasing the product, they were unable to find their digital code, leaving them feeling frustrated and financially exploited [0]. Another user shared a similar experience, stating that a $25 card was already redeemed upon purchase, and they never received the code for a $10 card, emphasizing that these products are non-refundable and advising others against purchasing them [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,16,"['title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', 'title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!']","Several users expressed dissatisfaction with a product due to issues with digital codes. One user reported that the product took their money without providing the promised digital code, leading to significant frustration [0]. Another user experienced a similar problem where the product did not work as expected, specifically mentioning that the code could not be sent to their grandson in Europe and was non-functional. However, they noted that Amazon provided good support by issuing a refund [1].",6.0
Does it not work well,Redeem against anything on PlayStation Store.,17,"['title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', 'title: Do not buy! \ntext: Do not buy this! Rip off. The code didn’t work and there is no place to get a refund.']","Several users expressed dissatisfaction with the product, citing issues with digital codes. One user reported that the product took their money without providing the promised digital code, leading to significant frustration [0]. Another user warned others not to purchase the product, labeling it a rip-off due to non-functional codes and the absence of a refund option [1].",6.25
Does it not work well,Redeem against anything on PlayStation Store.,23,"['title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', ""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!""]","Several customers have expressed dissatisfaction with the product, citing issues with non-functional codes and lack of support for refunds. One user reported receiving an already used code and being unable to obtain a refund, describing the purchase as a waste of money [0]. Another customer shared a similar experience, stating that the code they purchased for a gift did not work and that Amazon was unable to assist, leading to feelings of being ripped off [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,24,"['title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', ""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one.""]","Several users have expressed dissatisfaction with the product, citing issues such as receiving a code that was already used and being unable to obtain a refund, which they describe as a waste of money [0]. Another user reported that the product did not work, leading to the inconvenience of having to contact Playstation for resolution, and regretted not purchasing from a physical store instead [1].",6.0
Does it not work well,Redeem against anything on PlayStation Store.,25,"['title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', 'title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.']","Several users have expressed dissatisfaction with the product, describing it as a scam. One user reported receiving a code that had already been used and faced difficulties obtaining a refund, labeling the purchase as a waste of money [0]. Another user shared a similar experience, purchasing two cards, one of which was already redeemed, and not receiving the code for the other, warning others not to spend money on these products due to the inability to return them [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,26,"['title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', 'title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!']","Several users expressed dissatisfaction with the product, citing issues with non-functional codes. One user reported receiving a code that was already used and faced difficulties in obtaining a refund, describing the purchase as a waste of money [0]. Another user experienced similar problems with a non-working code intended for their grandson in Europe, although they noted that Amazon provided a refund [1].",6.25
Does it not work well,Redeem against anything on PlayStation Store.,27,"['title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', 'title: Do not buy! \ntext: Do not buy this! Rip off. The code didn’t work and there is no place to get a refund.']","Several users have expressed dissatisfaction with the product, citing issues with non-functional codes and the inability to obtain refunds. One user reported receiving a code that was already used and described the purchase as a waste of money due to the lack of refund options [0]. Another user echoed these sentiments, labeling the product a rip-off because the code provided did not work and there was no way to secure a refund [1].",6.25
Does it not work well,Redeem against anything on PlayStation Store.,34,"[""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!"", ""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one.""]","Several customers expressed dissatisfaction with a product, citing issues with non-functional codes and poor customer service. One user mentioned that the code for a gift purchased for their grandson did not work, and they were unable to get assistance from Amazon, leading to a vow never to purchase again due to feeling ripped off [0]. Another user shared a similar experience, noting the inconvenience of having to contact Playstation for resolution and regretting not purchasing from a physical store instead [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,35,"[""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!"", 'title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.']","Several customers have expressed dissatisfaction with the product, describing it as a scam and a rip-off. One user reported purchasing the product as a gift, only to find that the code did not work, and they were unable to get assistance from Amazon, leading to a vow never to purchase again [0]. Another user experienced issues with two cards, one of which was already redeemed, and the other did not provide a code, emphasizing the inability to return these products [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,36,"[""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!"", 'title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!']","Several customers expressed dissatisfaction with a product, citing issues with non-functional codes. One customer mentioned that the code they purchased for their grandson did not work, and they were unable to resolve the issue through Amazon, leading to frustration and a vow not to purchase again due to feeling ripped off [0]. Another customer also experienced a non-working code but noted that Amazon provided a refund, highlighting the company's supportive customer service despite the product's failure [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,37,"[""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!"", 'title: Do not buy! \ntext: Do not buy this! Rip off. The code didn’t work and there is no place to get a refund.']","Several customers have expressed dissatisfaction with the product, citing issues with non-functional codes and the inability to obtain refunds. One user mentioned purchasing the product as a gift, only to find that the code did not work, and reported that Amazon was unable to assist with the issue, leading to a vow never to purchase again due to feeling ripped off [0]. Another user echoed similar sentiments, warning others not to buy the product due to the code not working and the lack of refund options [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,45,"[""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one."", 'title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.']","Several users have expressed dissatisfaction with the product, describing it as a hassle and a scam. One user reported that the product did not work, necessitating a call to PlayStation for resolution, which they found inconvenient and wished they had avoided by purchasing in-store instead [0]. Another user labeled the product as a scam, recounting their experience with a $25 card that was already redeemed and a $10 card for which they never received a code, emphasizing the inability to return these items and advising against purchasing them [1].",6.25
Does it not work well,Redeem against anything on PlayStation Store.,46,"[""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one."", 'title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!']","Several users expressed dissatisfaction with the product, citing issues with functionality and inconvenience. One user mentioned that the product did not work, leading to the hassle of contacting PlayStation for resolution, and regretted not purchasing it directly from a store [0]. Another user reported that the product failed to work as expected, particularly in sending a code to Europe, but noted that Amazon provided a refund, highlighting the company's good customer support despite the product's shortcomings [1].",6.0
Does it not work well,Redeem against anything on PlayStation Store.,47,"[""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one."", 'title: Do not buy! \ntext: Do not buy this! Rip off. The code didn’t work and there is no place to get a refund.']","Several users expressed dissatisfaction with the product, citing issues such as non-functional codes and the inconvenience of having to contact customer support for resolution. One user mentioned the hassle of dealing with the problem and regretted not purchasing the product in-store instead [0]. Another user labeled the product as a 'rip off' due to the non-working code and the lack of refund options [1].",6.25
Does it not work well,Redeem against anything on PlayStation Store.,56,"['title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.', 'title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!']","Several users expressed dissatisfaction with the product, describing it as a scam. One user reported purchasing a $25 card that was already redeemed and a $10 card for which they never received the code, labeling the product as a rip-off and cautioning others against buying it due to the inability to return it [0]. Another user mentioned that the product did not work as intended, with a code that failed to function for their grandson in Europe. However, they noted that Amazon provided a refund, highlighting good customer support despite the product's shortcomings [1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,57,"['title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.', 'title: Do not buy! \ntext: Do not buy this! Rip off. The code didn’t work and there is no place to get a refund.']","Several users have expressed dissatisfaction with a product, describing it as a scam and a rip-off. One user reported purchasing a $25 card that was already redeemed and not receiving the code for a $10 card, emphasizing the inability to return these items[0]. Another user echoed similar sentiments, stating that the code did not work and there was no option for a refund[1].",7.0
Does it not work well,Redeem against anything on PlayStation Store.,67,"['title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!', 'title: Do not buy! \ntext: Do not buy this! Rip off. The code didn’t work and there is no place to get a refund.']","Several users expressed dissatisfaction with a product, specifically mentioning issues with non-functional codes. One user highlighted that the product did not work as expected, particularly in sending a code to a grandson in Europe, although they appreciated Amazon's customer support for providing a refund [0]. Another user strongly advised against purchasing the product, labeling it a rip-off due to the non-working code and the lack of refund options [1].",6.25
Does it not work well,Redeem against anything on PlayStation Store.,012,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', 'title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!']","Several users expressed dissatisfaction with the product, citing issues with its usability and functionality. One user described the product as unintuitive and criticized the accompanying software for being non-functional, advising others not to purchase it [0]. Another user reported a financial loss, stating that the product took their money without providing the promised digital code, which they found extremely frustrating [1]. Additionally, a third user complained about receiving an already used code and highlighted the lack of a refund option, labeling the purchase as a waste of money [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,013,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', ""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!""]","Several users have expressed dissatisfaction with the product, citing issues with its usability and functionality. One user described the product as unintuitive and criticized the accompanying software for being non-functional, advising others not to purchase it [0]. Another user reported a financial loss, stating that the product took their money without providing the promised digital code, which they found extremely frustrating [1]. Additionally, a customer shared their disappointment after buying the product as a gift, only to find that the code did not work, and mentioned that Amazon was unable to assist with the issue, leading them to feel cheated [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,014,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', ""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one.""]","Several users expressed dissatisfaction with the product, citing various issues. One user found the product unintuitive and criticized the requirement to install non-functional software, advising others not to purchase it [0]. Another user reported a financial loss, stating that the product took their money without providing the promised digital code, which they found extremely frustrating [1]. Additionally, a user mentioned that the product did not work, necessitating a call to Playstation for resolution, which they described as a hassle, and regretted not purchasing it in-store instead [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,015,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', 'title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.']","Several users have expressed dissatisfaction with the product, citing issues with its usability and functionality. One user described the product as unintuitive and criticized the accompanying software for being non-functional, advising others not to purchase it [0]. Another user reported financial loss, stating that the product took their money without providing the promised digital code, which they found extremely frustrating [1]. Additionally, a user labeled the product as a scam, recounting their experience of purchasing cards that were either already redeemed or did not provide the necessary codes, warning others against spending money on such unreliable products [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,016,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', 'title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!']","Several users expressed dissatisfaction with the product, citing issues such as unintuitive usage and non-functional software that is required for operation, leading to a recommendation against purchasing it [0]. Another user reported a financial loss, as the product failed to deliver a promised digital code, causing significant frustration [1]. Additionally, while one user experienced problems with the product's functionality, particularly with sending a digital code internationally, they noted that Amazon provided good customer support by issuing a refund [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,017,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: This product took all my money and didn’t give me my digital code really annoying \ntext: I hated this product with all my heart it took all my money and I can’t find my digital code', 'title: Do not buy! \ntext: Do not buy this! Rip off. The code didn’t work and there is no place to get a refund.']","Several users have expressed dissatisfaction with the product, citing issues such as unintuitive usage and non-functional software that is required for operation, leading to a strong recommendation against purchasing it [0]. Additionally, there are complaints about financial losses, as one user reported that the product took their money without providing the promised digital code [1]. Another user described the product as a rip-off, mentioning that the code provided did not work and there was no option for a refund [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,023,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', ""title: DO NOT BUY \ntext: I would give a big fat Zero if I could! I bought this for Xmas for my grandson and the code did NOT work! Amazon can't do a thing about it! Never buying again! Rip people OFF!""]","Several users expressed dissatisfaction with the product, citing issues with its usability and functionality. One user described the product as unintuitive and criticized the accompanying software for being non-functional, advising others not to purchase it [0]. Another user reported receiving a code that was already used, with no option for a refund, labeling the purchase as a waste of money [1]. A third user shared a similar experience, stating that the code provided did not work and that Amazon was unable to assist, leading to a feeling of being ripped off [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,024,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', ""title: Don't order it. \ntext: It did not work and now I have to call Playstation to try to deal with it.  Such a hassle! Wish I just went to store to buy one.""]","Several users have expressed dissatisfaction with the product, citing issues with its usability and functionality. One user described the product as unintuitive and criticized the requirement to install software that ultimately did not work, advising others not to purchase it [0]. Another user reported receiving a code that was already used, with no option for a refund, labeling the purchase as a waste of money [1]. Additionally, a user mentioned the inconvenience of having to contact Playstation for assistance after the product failed to work, suggesting that buying from a store might have been a better option [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,025,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', 'title: DO NOT GET THIS!!! (SCAM!!!!) \ntext: I got this card a $25 card and a $10 card, the $25 card said that it has already been redeemed and then I never even got the code for the $10 one! These are just rip offs, so don’t go out spending your money on these because you can’t even return them.']","Several users have expressed dissatisfaction with the product, citing issues with its usability and functionality. One user described the product as unintuitive and criticized the accompanying software for being non-functional, advising others not to purchase it [0]. Another user reported receiving a code that had already been used, with no option for a refund, labeling the purchase a waste of money [1]. Additionally, a user shared their experience of buying two cards, one of which was already redeemed, while the other code was never received, calling the product a scam and advising against spending money on it [2].",7.25
Does it not work well,Redeem against anything on PlayStation Store.,026,"['title: This product is unintuitive to use and requires installing software that does not work DONT BUY IT \ntext: This product is unintuitive to use and requires installing software that does not work DONT BUY IT!', 'title: Don\'t Buy! \ntext: Code does not even work.  They gave me  ""an already used code"" !  No way to get refunded either!!!  Waste of money!', 'title: Bad product but good support from Amazon \ntext: Didnt work. Not like xbox couldnt send code to my grandson in Europe!- code wouldnt work!- but Amazon refunded!']","Several users expressed dissatisfaction with the product, citing issues with its usability and functionality. One user described the product as unintuitive and criticized the accompanying software for being non-functional, advising others not to purchase it [0]. Another user reported receiving a code that was already used, highlighting the lack of refund options and labeling the purchase as a waste of money [1]. A third user also experienced problems with the product, noting that the code did not work for their intended use, although they appreciated Amazon's customer support for providing a refund [2].",7.25
