original_query,product_description,subset,comments,summary,avg_score
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",03,"['title: A+ \ntext: The polish stays on for a long time.  Great product that I would recommend.  Little pricey but worth the money.', ""title: Great Product \ntext: Long lasting, goes on easy. Color pretty close to chart. Wish it was cheaper but would buy again. I'll try a different color next time.""]","Both comments highlight the durability of the product, noting that the polish stays on for a long time and is long-lasting, which suggests that the product is durable and maintains its quality over time [0][1].",5.75
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",04,"['title: A+ \ntext: The polish stays on for a long time.  Great product that I would recommend.  Little pricey but worth the money.', ""title: Staying power \ntext: I wasn't sure if this would chip or not but it went on smoothly and stayed on until I removed it.  I am used to using OPI and this was up to par in my opinion.  I am treating my nails for fungus, so I will be using this polish throughout.""]","The product is praised for its durability, with users noting that the polish stays on for a long time without chipping. One user compared it favorably to OPI, indicating that it meets high standards of staying power, making it a reliable choice for those seeking long-lasting nail polish [0][1].",6.75
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",05,"['title: A+ \ntext: The polish stays on for a long time.  Great product that I would recommend.  Little pricey but worth the money.', 'title: Last long \ntext: I like the color, it’s a good solid pink not an Icey pink . The color last on my toes long and the polish has a nice shine to it so it can pass as salon nail polish. I felt when I removed the polish my toenails , the nails seemed in good condition still unlike when I have used other products that are drying and hard to remove.']","The product is praised for its durability, with users noting that the polish stays on for a long time and maintains a nice shine, comparable to salon-quality nail polish. Additionally, the polish does not dry out or damage the nails upon removal, which is a common issue with other products, indicating its gentle yet long-lasting formula [0][1].",7.25
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",06,"['title: A+ \ntext: The polish stays on for a long time.  Great product that I would recommend.  Little pricey but worth the money.', 'title: long lasting and great value \ntext: great for nails with fungus  in the summer so you can wear sandals,  could not be more pleased salmon colored not too orange  and not thin like other polishes, i use the drs top/base coat for the best shine. It lasts well over 2 weeks!']","The product is praised for its durability, with users noting that the polish stays on for a long time and lasts well over two weeks. This longevity is highlighted as a key feature, making the product worth its price despite being considered a bit expensive by some users. The polish's ability to maintain its quality over time contributes to its positive reception and recommendation by users [0][1].",7.25
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",07,"['title: A+ \ntext: The polish stays on for a long time.  Great product that I would recommend.  Little pricey but worth the money.', 'title: Product as advertized \ntext: After having a nail fungus taking over 6 months to heal, I will use nothing but dermatologist reccommend tie nail polish. Note: this type of polish is designed to let your toenail breathe vs seal off your toenail (which can cause fungus). Because of this, the polish may not last as long as regular polish.']","The durability of the product is highlighted by its long-lasting polish, which users find to be worth the price despite being slightly expensive [0]. However, another user notes that while the polish is designed to allow the toenail to breathe, which is beneficial for preventing fungus, this feature may result in the polish not lasting as long as regular polish [1].",5.25
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",12,"[""title: Strong and Beautiful \ntext: I'm blown away by how this product was able to hold up to the abuse I put it through, as a martial artist.  Plus, it's healthier for my nails.Advantages:-Great for nail health.-Amazingly durable.-Short drying time.-Gorgeous color (if you take time to mix a couple of shades together) with a nice shine.-Dr.'s Remedy nail polish remover works surprisingly well, and requires very little to do the job.Drawbacks:-Very expensive. ...very expensive. Minus one star for extremely high price.-Colors aren't exactly what I want, so I had to buy several shades and mix them to get a nice color. (yet another blow to my wallet.)The drying time for this polish is short and durability is incredible. I am able to kick targets with my beautifully painted toenails about 45 minutes after applying all of these coats. The only other brand that has held up to this kind of abuse that I've tried is Sally Hansen, but Sally Hansen is not as good for nail health and required at least a day of curing time before kicking targets, plus it would rub off on the targets. Dr.'s Remedy doesn't rub off.I use the base coat, then nail color, then top coat...yes, at around $17 per bottle, it was a ton of money to spend on something I was uncertain of.I remove this polish after a week, and allow at least a day of rest for my nails."", 'title: Amazing!! \ntext: This polish holds up better than the polish my nail salon uses. I’m still waiting to see what my nails look like at the end of summer . But as far a durability you can’t beat it!']","The product is praised for its exceptional durability, particularly by a martial artist who noted that it withstands significant physical activity without chipping or rubbing off, unlike other brands such as Sally Hansen which require longer curing times and are less durable under similar conditions [0]. Another user also highlighted the product's superior durability compared to salon polishes, indicating that it holds up well over time [1].",9.0
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",13,"[""title: Strong and Beautiful \ntext: I'm blown away by how this product was able to hold up to the abuse I put it through, as a martial artist.  Plus, it's healthier for my nails.Advantages:-Great for nail health.-Amazingly durable.-Short drying time.-Gorgeous color (if you take time to mix a couple of shades together) with a nice shine.-Dr.'s Remedy nail polish remover works surprisingly well, and requires very little to do the job.Drawbacks:-Very expensive. ...very expensive. Minus one star for extremely high price.-Colors aren't exactly what I want, so I had to buy several shades and mix them to get a nice color. (yet another blow to my wallet.)The drying time for this polish is short and durability is incredible. I am able to kick targets with my beautifully painted toenails about 45 minutes after applying all of these coats. The only other brand that has held up to this kind of abuse that I've tried is Sally Hansen, but Sally Hansen is not as good for nail health and required at least a day of curing time before kicking targets, plus it would rub off on the targets. Dr.'s Remedy doesn't rub off.I use the base coat, then nail color, then top coat...yes, at around $17 per bottle, it was a ton of money to spend on something I was uncertain of.I remove this polish after a week, and allow at least a day of rest for my nails."", ""title: Great Product \ntext: Long lasting, goes on easy. Color pretty close to chart. Wish it was cheaper but would buy again. I'll try a different color next time.""]","The product is praised for its exceptional durability, particularly by a martial artist who noted that it withstands significant physical activity without chipping or rubbing off, unlike other brands such as Sally Hansen which require longer curing times and are less durable under similar conditions [0]. Another user also highlighted the product's long-lasting nature, indicating satisfaction with its performance despite the high cost [1].",9.0
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",14,"[""title: Strong and Beautiful \ntext: I'm blown away by how this product was able to hold up to the abuse I put it through, as a martial artist.  Plus, it's healthier for my nails.Advantages:-Great for nail health.-Amazingly durable.-Short drying time.-Gorgeous color (if you take time to mix a couple of shades together) with a nice shine.-Dr.'s Remedy nail polish remover works surprisingly well, and requires very little to do the job.Drawbacks:-Very expensive. ...very expensive. Minus one star for extremely high price.-Colors aren't exactly what I want, so I had to buy several shades and mix them to get a nice color. (yet another blow to my wallet.)The drying time for this polish is short and durability is incredible. I am able to kick targets with my beautifully painted toenails about 45 minutes after applying all of these coats. The only other brand that has held up to this kind of abuse that I've tried is Sally Hansen, but Sally Hansen is not as good for nail health and required at least a day of curing time before kicking targets, plus it would rub off on the targets. Dr.'s Remedy doesn't rub off.I use the base coat, then nail color, then top coat...yes, at around $17 per bottle, it was a ton of money to spend on something I was uncertain of.I remove this polish after a week, and allow at least a day of rest for my nails."", ""title: Staying power \ntext: I wasn't sure if this would chip or not but it went on smoothly and stayed on until I removed it.  I am used to using OPI and this was up to par in my opinion.  I am treating my nails for fungus, so I will be using this polish throughout.""]","The product is praised for its exceptional durability, with one user noting that it withstands rigorous use as a martial artist without chipping or rubbing off, even when kicking targets shortly after application. This durability is compared favorably to other brands like Sally Hansen, which require longer curing times and tend to rub off. The product's durability is highlighted alongside its benefits for nail health, although it is noted to be expensive and requires mixing shades to achieve desired colors[0]. Another user confirms the product's staying power, stating that it remains intact until intentionally removed, comparing it favorably to OPI in terms of durability[1].",9.0
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",15,"[""title: Strong and Beautiful \ntext: I'm blown away by how this product was able to hold up to the abuse I put it through, as a martial artist.  Plus, it's healthier for my nails.Advantages:-Great for nail health.-Amazingly durable.-Short drying time.-Gorgeous color (if you take time to mix a couple of shades together) with a nice shine.-Dr.'s Remedy nail polish remover works surprisingly well, and requires very little to do the job.Drawbacks:-Very expensive. ...very expensive. Minus one star for extremely high price.-Colors aren't exactly what I want, so I had to buy several shades and mix them to get a nice color. (yet another blow to my wallet.)The drying time for this polish is short and durability is incredible. I am able to kick targets with my beautifully painted toenails about 45 minutes after applying all of these coats. The only other brand that has held up to this kind of abuse that I've tried is Sally Hansen, but Sally Hansen is not as good for nail health and required at least a day of curing time before kicking targets, plus it would rub off on the targets. Dr.'s Remedy doesn't rub off.I use the base coat, then nail color, then top coat...yes, at around $17 per bottle, it was a ton of money to spend on something I was uncertain of.I remove this polish after a week, and allow at least a day of rest for my nails."", 'title: Last long \ntext: I like the color, it’s a good solid pink not an Icey pink . The color last on my toes long and the polish has a nice shine to it so it can pass as salon nail polish. I felt when I removed the polish my toenails , the nails seemed in good condition still unlike when I have used other products that are drying and hard to remove.']","The product is praised for its exceptional durability, with one user noting that it withstands rigorous use as a martial artist without chipping or rubbing off, even when kicking targets shortly after application. This durability is compared favorably to other brands like Sally Hansen, which require longer curing times and tend to rub off. The product's durability is further highlighted by another user who mentions that the polish lasts long on their toes and maintains a salon-like shine. Additionally, the polish is noted for being gentle on nails, leaving them in good condition after removal, unlike other products that can be drying and difficult to remove [0][1].",9.0
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",16,"[""title: Strong and Beautiful \ntext: I'm blown away by how this product was able to hold up to the abuse I put it through, as a martial artist.  Plus, it's healthier for my nails.Advantages:-Great for nail health.-Amazingly durable.-Short drying time.-Gorgeous color (if you take time to mix a couple of shades together) with a nice shine.-Dr.'s Remedy nail polish remover works surprisingly well, and requires very little to do the job.Drawbacks:-Very expensive. ...very expensive. Minus one star for extremely high price.-Colors aren't exactly what I want, so I had to buy several shades and mix them to get a nice color. (yet another blow to my wallet.)The drying time for this polish is short and durability is incredible. I am able to kick targets with my beautifully painted toenails about 45 minutes after applying all of these coats. The only other brand that has held up to this kind of abuse that I've tried is Sally Hansen, but Sally Hansen is not as good for nail health and required at least a day of curing time before kicking targets, plus it would rub off on the targets. Dr.'s Remedy doesn't rub off.I use the base coat, then nail color, then top coat...yes, at around $17 per bottle, it was a ton of money to spend on something I was uncertain of.I remove this polish after a week, and allow at least a day of rest for my nails."", 'title: long lasting and great value \ntext: great for nails with fungus  in the summer so you can wear sandals,  could not be more pleased salmon colored not too orange  and not thin like other polishes, i use the drs top/base coat for the best shine. It lasts well over 2 weeks!']","The product is praised for its exceptional durability, with one user noting that it withstands rigorous use as a martial artist without chipping or rubbing off, unlike other brands such as Sally Hansen, which require longer curing times and are less durable[0]. Another user highlights that the polish lasts well over two weeks, indicating its long-lasting nature[1]. However, the high cost of the product is a noted drawback, as it requires purchasing multiple shades to achieve the desired color[0].",9.0
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",17,"[""title: Strong and Beautiful \ntext: I'm blown away by how this product was able to hold up to the abuse I put it through, as a martial artist.  Plus, it's healthier for my nails.Advantages:-Great for nail health.-Amazingly durable.-Short drying time.-Gorgeous color (if you take time to mix a couple of shades together) with a nice shine.-Dr.'s Remedy nail polish remover works surprisingly well, and requires very little to do the job.Drawbacks:-Very expensive. ...very expensive. Minus one star for extremely high price.-Colors aren't exactly what I want, so I had to buy several shades and mix them to get a nice color. (yet another blow to my wallet.)The drying time for this polish is short and durability is incredible. I am able to kick targets with my beautifully painted toenails about 45 minutes after applying all of these coats. The only other brand that has held up to this kind of abuse that I've tried is Sally Hansen, but Sally Hansen is not as good for nail health and required at least a day of curing time before kicking targets, plus it would rub off on the targets. Dr.'s Remedy doesn't rub off.I use the base coat, then nail color, then top coat...yes, at around $17 per bottle, it was a ton of money to spend on something I was uncertain of.I remove this polish after a week, and allow at least a day of rest for my nails."", 'title: Product as advertized \ntext: After having a nail fungus taking over 6 months to heal, I will use nothing but dermatologist reccommend tie nail polish. Note: this type of polish is designed to let your toenail breathe vs seal off your toenail (which can cause fungus). Because of this, the polish may not last as long as regular polish.']","The product is praised for its exceptional durability, particularly in the context of rigorous use by a martial artist. It withstands significant physical activity without chipping or rubbing off, unlike other brands such as Sally Hansen, which require longer curing times and are less durable under similar conditions. The product's durability is highlighted by its ability to maintain its integrity even after kicking targets shortly after application, making it a standout choice for those needing resilient nail polish [0]. [1] is not related to the query.",9.0
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",23,"['title: Amazing!! \ntext: This polish holds up better than the polish my nail salon uses. I’m still waiting to see what my nails look like at the end of summer . But as far a durability you can’t beat it!', ""title: Great Product \ntext: Long lasting, goes on easy. Color pretty close to chart. Wish it was cheaper but would buy again. I'll try a different color next time.""]","The product is praised for its durability, with one user noting that it holds up better than the polish used at their nail salon and expressing confidence in its long-lasting nature throughout the summer [0]. Another user also highlights the product's long-lasting quality, indicating satisfaction with its performance [1].",6.75
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",24,"['title: Amazing!! \ntext: This polish holds up better than the polish my nail salon uses. I’m still waiting to see what my nails look like at the end of summer . But as far a durability you can’t beat it!', ""title: Staying power \ntext: I wasn't sure if this would chip or not but it went on smoothly and stayed on until I removed it.  I am used to using OPI and this was up to par in my opinion.  I am treating my nails for fungus, so I will be using this polish throughout.""]","The product is praised for its durability, with one user noting that it outperforms the polish used at their nail salon and expressing confidence in its long-lasting quality throughout the summer [0]. Another user highlights the polish's staying power, mentioning that it remained intact until they chose to remove it, comparing it favorably to OPI in terms of durability [1].",7.25
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",25,"['title: Amazing!! \ntext: This polish holds up better than the polish my nail salon uses. I’m still waiting to see what my nails look like at the end of summer . But as far a durability you can’t beat it!', 'title: Last long \ntext: I like the color, it’s a good solid pink not an Icey pink . The color last on my toes long and the polish has a nice shine to it so it can pass as salon nail polish. I felt when I removed the polish my toenails , the nails seemed in good condition still unlike when I have used other products that are drying and hard to remove.']","The product is praised for its exceptional durability, with one user noting that it outperforms the polish used at their nail salon and expressing optimism about its long-term performance over the summer [0]. Another user highlights that the polish maintains its color and shine for an extended period, comparable to salon-quality products, and does not damage the nails upon removal, unlike other products that can be drying and difficult to remove [1].",7.25
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",26,"['title: Amazing!! \ntext: This polish holds up better than the polish my nail salon uses. I’m still waiting to see what my nails look like at the end of summer . But as far a durability you can’t beat it!', 'title: long lasting and great value \ntext: great for nails with fungus  in the summer so you can wear sandals,  could not be more pleased salmon colored not too orange  and not thin like other polishes, i use the drs top/base coat for the best shine. It lasts well over 2 weeks!']","The product is praised for its exceptional durability, with one user noting that it outperforms the polish used at their nail salon and expressing satisfaction with its long-lasting nature, particularly over the summer months [0]. Another user highlights the polish's ability to last over two weeks, emphasizing its value and effectiveness, especially when used with a specific top/base coat for enhanced shine [1].",7.25
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",27,"['title: Amazing!! \ntext: This polish holds up better than the polish my nail salon uses. I’m still waiting to see what my nails look like at the end of summer . But as far a durability you can’t beat it!', 'title: Product as advertized \ntext: After having a nail fungus taking over 6 months to heal, I will use nothing but dermatologist reccommend tie nail polish. Note: this type of polish is designed to let your toenail breathe vs seal off your toenail (which can cause fungus). Because of this, the polish may not last as long as regular polish.']","The first comment highlights the exceptional durability of the nail polish, stating that it outperforms the polish used at a nail salon and expressing satisfaction with its long-lasting quality, especially over the summer period [0]. The second comment, while primarily focused on the health benefits of the polish in preventing nail fungus, notes that the polish may not last as long as regular polish due to its breathable design [1].",6.5
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",34,"[""title: Great Product \ntext: Long lasting, goes on easy. Color pretty close to chart. Wish it was cheaper but would buy again. I'll try a different color next time."", ""title: Staying power \ntext: I wasn't sure if this would chip or not but it went on smoothly and stayed on until I removed it.  I am used to using OPI and this was up to par in my opinion.  I am treating my nails for fungus, so I will be using this polish throughout.""]","The product is praised for its durability, as it is described as long-lasting and resistant to chipping. Users have noted that it applies smoothly and maintains its quality until removal, comparable to other reputable brands like OPI [0][1].",7.0
How's the durability of the nail polish,"Available in a kaleidoscope of over 40 vibrant shades and enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and , Dr.’s Remedy combines the best of beauty and science to create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.",35,"[""title: Great Product \ntext: Long lasting, goes on easy. Color pretty close to chart. Wish it was cheaper but would buy again. I'll try a different color next time."", 'title: Last long \ntext: I like the color, it’s a good solid pink not an Icey pink . The color last on my toes long and the polish has a nice shine to it so it can pass as salon nail polish. I felt when I removed the polish my toenails , the nails seemed in good condition still unlike when I have used other products that are drying and hard to remove.']","The product is praised for its durability, with users noting that it lasts a long time and maintains a nice shine, comparable to salon-quality nail polish. One user mentioned that even after removal, their toenails remained in good condition, unlike experiences with other products that tend to be drying and difficult to remove [0][1].",7.25
