original_query,product_description,subset,comments,summary,avg_score
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,03,"['title: Price and quality of serum \ntext: This product is a must have in the morning skin care routine.  I have been using this Ordinary serum for over a year on my face and my skin has improved.  The price is right and the quality for this price is awesome.  Thank you', 'title: Will buy again! \ntext: The packaging was great and the thickness of the product was amazing! Will purchase again.']","The Ordinary serum is praised for its quality, with users noting significant improvements in their skin after consistent use. The product is considered a must-have in a morning skincare routine, offering excellent quality at an affordable price [0]. [1] is not related to the query.",5.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,04,"['title: Price and quality of serum \ntext: This product is a must have in the morning skin care routine.  I have been using this Ordinary serum for over a year on my face and my skin has improved.  The price is right and the quality for this price is awesome.  Thank you', 'title: Awesome Product \ntext: I really feel like this product helped to even out the oiliness in my skin. My only complaint is that it takes a while to soak in and I have to wait several minutes before applying my moisturizer.']","The Ordinary serum is praised for its quality, with users noting significant improvements in their skin after consistent use. The product is considered a valuable addition to a morning skincare routine, offering excellent quality at an affordable price [0]. Another user highlights the serum's effectiveness in balancing skin oiliness, although they mention a minor drawback regarding the absorption time [1].",7.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,05,"['title: Price and quality of serum \ntext: This product is a must have in the morning skin care routine.  I have been using this Ordinary serum for over a year on my face and my skin has improved.  The price is right and the quality for this price is awesome.  Thank you', 'title: Muy buen producto de buena calidad me funciono a la perfección \ntext: Me agrado su utilidad cómo funciona y las maravillas que hace es sorprendente lo amo 💯💯💕']","The Ordinary serum is praised for its quality, with users noting significant improvements in their skin after consistent use. The product is considered a must-have in a morning skincare routine due to its effective results. Additionally, the serum is appreciated for offering great quality at an affordable price, making it a valuable addition to skincare regimens [0][1].",6.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,06,"['title: Price and quality of serum \ntext: This product is a must have in the morning skin care routine.  I have been using this Ordinary serum for over a year on my face and my skin has improved.  The price is right and the quality for this price is awesome.  Thank you', 'title: Counterfeit Product \ntext: Counterfeit product. Researched online how to spot a fake and this matched the description.']","The Ordinary serum is praised for its quality, with one user noting significant skin improvement after a year of use, highlighting the product as a must-have in their morning skincare routine. The user also appreciates the product's affordability, stating that the quality is excellent for the price [0]. However, there are concerns about counterfeit versions of the product, as another user identified their purchase as a fake after researching online [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,07,"['title: Price and quality of serum \ntext: This product is a must have in the morning skin care routine.  I have been using this Ordinary serum for over a year on my face and my skin has improved.  The price is right and the quality for this price is awesome.  Thank you', 'title: Wonderful product \ntext: Read a lot of reviews that this product is fake, absolutely false. It is more expensive than buying it straight from ULTA, but what do you expect from a 3rd party... definitely recommend! Easy application and results are definitely worth the few extra bucks. 10/10']","The Ordinary serum is praised for its quality, with users noting significant improvements in their skin after consistent use. The product is considered a valuable addition to a morning skincare routine, offering excellent quality for its price point[0]. Despite some claims of the product being fake, it is generally recommended for its ease of application and effective results, even if purchased at a slightly higher price from third-party sellers[1].",7.25
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,12,"['title: FAKE PRODUCT!! \ntext: THIS MAY BE A FAKE PRODUCT! COMPARING IT TO THE ""SAME ONE"" FROM ULTA BEAUTY, WHICH I BOUGHT IN PERSON, I NOTICED THEY SMELLED QUITE DIFFERENT AND THE TEXTURE FEELS DIFFERENT ON YOUR SKIN! ALSO THE PACKAGING FEELS LIKE DIFFERENT TEXTURES AS WELL! (in the photo the one with bolder writing is the real one from ulta)', 'title: Amazing product \ntext: I love the ordinary because of their ingredients and brand overall. This product is formulated with excellent ingredients. I use this product once in the morning and once at night after washing my face. It has helped with acne scarring, redness, pore visibility, and sebum production. This product is magic. If your looking for something to take your skin care routine one step further, this is it. Excellent product, great packaging, and easy to use. The dropper is super convient and helps prevent bacteria from entering into the product.']","One user expressed concerns about the authenticity of the product, noting differences in smell, texture, and packaging compared to a version purchased from Ulta Beauty, suggesting it might be a fake product [0]. Another user praised the product for its excellent formulation and effectiveness in improving skin issues such as acne scarring and redness. They highlighted the quality of the packaging and the convenience of the dropper, which helps maintain the product's hygiene [1].",7.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,13,"['title: FAKE PRODUCT!! \ntext: THIS MAY BE A FAKE PRODUCT! COMPARING IT TO THE ""SAME ONE"" FROM ULTA BEAUTY, WHICH I BOUGHT IN PERSON, I NOTICED THEY SMELLED QUITE DIFFERENT AND THE TEXTURE FEELS DIFFERENT ON YOUR SKIN! ALSO THE PACKAGING FEELS LIKE DIFFERENT TEXTURES AS WELL! (in the photo the one with bolder writing is the real one from ulta)', 'title: Will buy again! \ntext: The packaging was great and the thickness of the product was amazing! Will purchase again.']","One user expressed concerns about the authenticity of the product, noting differences in smell, texture, and packaging when compared to a similar product purchased from Ulta Beauty. They suspect the product might be fake due to these discrepancies [0]. Another user, however, praised the product for its great packaging and amazing thickness, indicating satisfaction and a willingness to repurchase [1].",5.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,14,"['title: FAKE PRODUCT!! \ntext: THIS MAY BE A FAKE PRODUCT! COMPARING IT TO THE ""SAME ONE"" FROM ULTA BEAUTY, WHICH I BOUGHT IN PERSON, I NOTICED THEY SMELLED QUITE DIFFERENT AND THE TEXTURE FEELS DIFFERENT ON YOUR SKIN! ALSO THE PACKAGING FEELS LIKE DIFFERENT TEXTURES AS WELL! (in the photo the one with bolder writing is the real one from ulta)', 'title: Awesome Product \ntext: I really feel like this product helped to even out the oiliness in my skin. My only complaint is that it takes a while to soak in and I have to wait several minutes before applying my moisturizer.']","One user suspects that the product may be fake, as it differs in smell, texture, and packaging compared to a similar product purchased from Ulta Beauty, suggesting potential quality issues [0]. Another user praises the product for helping to balance skin oiliness, although they note that it takes some time to absorb, which could be a minor inconvenience [1].",6.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,15,"['title: FAKE PRODUCT!! \ntext: THIS MAY BE A FAKE PRODUCT! COMPARING IT TO THE ""SAME ONE"" FROM ULTA BEAUTY, WHICH I BOUGHT IN PERSON, I NOTICED THEY SMELLED QUITE DIFFERENT AND THE TEXTURE FEELS DIFFERENT ON YOUR SKIN! ALSO THE PACKAGING FEELS LIKE DIFFERENT TEXTURES AS WELL! (in the photo the one with bolder writing is the real one from ulta)', 'title: Muy buen producto de buena calidad me funciono a la perfección \ntext: Me agrado su utilidad cómo funciona y las maravillas que hace es sorprendente lo amo 💯💯💕']","The first comment raises concerns about the authenticity and quality of the product, suggesting it may be a fake. The user compares it to a similar product purchased from Ulta Beauty, noting differences in smell, texture, and packaging, which could indicate a discrepancy in quality [0]. In contrast, the second comment praises the product for its high quality and effectiveness, expressing satisfaction with its performance [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,16,"['title: FAKE PRODUCT!! \ntext: THIS MAY BE A FAKE PRODUCT! COMPARING IT TO THE ""SAME ONE"" FROM ULTA BEAUTY, WHICH I BOUGHT IN PERSON, I NOTICED THEY SMELLED QUITE DIFFERENT AND THE TEXTURE FEELS DIFFERENT ON YOUR SKIN! ALSO THE PACKAGING FEELS LIKE DIFFERENT TEXTURES AS WELL! (in the photo the one with bolder writing is the real one from ulta)', 'title: Counterfeit Product \ntext: Counterfeit product. Researched online how to spot a fake and this matched the description.']","Several users have expressed concerns about the quality of the product, suspecting it to be counterfeit. One user compared the product to a similar one purchased from Ulta Beauty and noted differences in smell, texture, and packaging, suggesting that the product might be fake [0]. Another user confirmed these suspicions by researching online and finding that the product matched descriptions of counterfeit items [1].",6.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,17,"['title: FAKE PRODUCT!! \ntext: THIS MAY BE A FAKE PRODUCT! COMPARING IT TO THE ""SAME ONE"" FROM ULTA BEAUTY, WHICH I BOUGHT IN PERSON, I NOTICED THEY SMELLED QUITE DIFFERENT AND THE TEXTURE FEELS DIFFERENT ON YOUR SKIN! ALSO THE PACKAGING FEELS LIKE DIFFERENT TEXTURES AS WELL! (in the photo the one with bolder writing is the real one from ulta)', 'title: Wonderful product \ntext: Read a lot of reviews that this product is fake, absolutely false. It is more expensive than buying it straight from ULTA, but what do you expect from a 3rd party... definitely recommend! Easy application and results are definitely worth the few extra bucks. 10/10']","The quality of the product is disputed among users. One user suspects the product might be fake, noting differences in smell, texture, and packaging when compared to a purchase from Ulta Beauty, suggesting these discrepancies indicate a potential counterfeit [0]. Conversely, another user refutes claims of the product being fake, praising its ease of application and effectiveness, despite acknowledging a higher price compared to Ulta [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,23,"['title: Amazing product \ntext: I love the ordinary because of their ingredients and brand overall. This product is formulated with excellent ingredients. I use this product once in the morning and once at night after washing my face. It has helped with acne scarring, redness, pore visibility, and sebum production. This product is magic. If your looking for something to take your skin care routine one step further, this is it. Excellent product, great packaging, and easy to use. The dropper is super convient and helps prevent bacteria from entering into the product.', 'title: Will buy again! \ntext: The packaging was great and the thickness of the product was amazing! Will purchase again.']","The product is highly praised for its quality, particularly due to its excellent formulation and effectiveness in addressing skin issues such as acne scarring, redness, pore visibility, and sebum production. Users appreciate the convenience of the packaging, which includes a dropper that helps prevent contamination, making it easy to use. Overall, the product is considered a valuable addition to skincare routines, with users expressing satisfaction and intent to repurchase due to its impressive performance and packaging quality [0][1].",8.25
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,24,"['title: Amazing product \ntext: I love the ordinary because of their ingredients and brand overall. This product is formulated with excellent ingredients. I use this product once in the morning and once at night after washing my face. It has helped with acne scarring, redness, pore visibility, and sebum production. This product is magic. If your looking for something to take your skin care routine one step further, this is it. Excellent product, great packaging, and easy to use. The dropper is super convient and helps prevent bacteria from entering into the product.', 'title: Awesome Product \ntext: I really feel like this product helped to even out the oiliness in my skin. My only complaint is that it takes a while to soak in and I have to wait several minutes before applying my moisturizer.']","The product is praised for its high-quality ingredients and effectiveness in addressing various skin concerns such as acne scarring, redness, pore visibility, and sebum production. Users appreciate its role in enhancing their skincare routine, noting its excellent packaging and convenient dropper that helps maintain product hygiene [0]. Additionally, the product is effective in balancing skin oiliness, although it requires some time to absorb before applying moisturizer [1].",8.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,25,"['title: Amazing product \ntext: I love the ordinary because of their ingredients and brand overall. This product is formulated with excellent ingredients. I use this product once in the morning and once at night after washing my face. It has helped with acne scarring, redness, pore visibility, and sebum production. This product is magic. If your looking for something to take your skin care routine one step further, this is it. Excellent product, great packaging, and easy to use. The dropper is super convient and helps prevent bacteria from entering into the product.', 'title: Muy buen producto de buena calidad me funciono a la perfección \ntext: Me agrado su utilidad cómo funciona y las maravillas que hace es sorprendente lo amo 💯💯💕']","The product is highly praised for its quality and effectiveness. Users appreciate the excellent ingredients and the positive impact on skin issues such as acne scarring, redness, pore visibility, and sebum production. The product is described as 'magic' and a great addition to any skincare routine due to its ease of use and convenient packaging, which includes a dropper to prevent contamination [0]. Another user expressed satisfaction with the product's quality and functionality, noting its impressive results [1].",8.25
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,26,"['title: Amazing product \ntext: I love the ordinary because of their ingredients and brand overall. This product is formulated with excellent ingredients. I use this product once in the morning and once at night after washing my face. It has helped with acne scarring, redness, pore visibility, and sebum production. This product is magic. If your looking for something to take your skin care routine one step further, this is it. Excellent product, great packaging, and easy to use. The dropper is super convient and helps prevent bacteria from entering into the product.', 'title: Counterfeit Product \ntext: Counterfeit product. Researched online how to spot a fake and this matched the description.']","The product is praised for its high-quality ingredients and effectiveness in improving skin conditions such as acne scarring, redness, pore visibility, and sebum production. Users appreciate its excellent formulation, convenient packaging, and ease of use, highlighting the dropper as a feature that helps maintain product hygiene [0]. However, there are concerns about counterfeit versions of the product, as some users have identified characteristics that match descriptions of fake products [1].",7.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,27,"['title: Amazing product \ntext: I love the ordinary because of their ingredients and brand overall. This product is formulated with excellent ingredients. I use this product once in the morning and once at night after washing my face. It has helped with acne scarring, redness, pore visibility, and sebum production. This product is magic. If your looking for something to take your skin care routine one step further, this is it. Excellent product, great packaging, and easy to use. The dropper is super convient and helps prevent bacteria from entering into the product.', 'title: Wonderful product \ntext: Read a lot of reviews that this product is fake, absolutely false. It is more expensive than buying it straight from ULTA, but what do you expect from a 3rd party... definitely recommend! Easy application and results are definitely worth the few extra bucks. 10/10']","The product is praised for its high-quality ingredients and effectiveness in addressing skin issues such as acne scarring, redness, pore visibility, and sebum production. Users appreciate its ease of use, convenient packaging, and the dropper that helps maintain product hygiene by preventing bacterial contamination [0]. Additionally, despite some claims of the product being fake, it is affirmed to be genuine and worth the slightly higher price when purchased from third-party sellers, with users recommending it for its easy application and satisfactory results [1].",8.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,34,"['title: Will buy again! \ntext: The packaging was great and the thickness of the product was amazing! Will purchase again.', 'title: Awesome Product \ntext: I really feel like this product helped to even out the oiliness in my skin. My only complaint is that it takes a while to soak in and I have to wait several minutes before applying my moisturizer.']","The product is praised for its excellent packaging and impressive thickness, which contributes to a positive user experience and a willingness to repurchase [0]. Additionally, it is noted for its effectiveness in balancing skin oiliness, although it requires some time to absorb fully before applying other skincare products [1].",6.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,35,"['title: Will buy again! \ntext: The packaging was great and the thickness of the product was amazing! Will purchase again.', 'title: Muy buen producto de buena calidad me funciono a la perfección \ntext: Me agrado su utilidad cómo funciona y las maravillas que hace es sorprendente lo amo 💯💯💕']","The product is praised for its excellent packaging and impressive thickness, which contributes to its overall quality, leading to a positive purchasing decision [0]. Additionally, the product is described as being of good quality and highly functional, with users expressing satisfaction with its performance and utility [1].",6.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,36,"['title: Will buy again! \ntext: The packaging was great and the thickness of the product was amazing! Will purchase again.', 'title: Counterfeit Product \ntext: Counterfeit product. Researched online how to spot a fake and this matched the description.']","The quality of the product has received mixed reviews. One customer praised the product for its excellent packaging and impressive thickness, expressing a strong intention to repurchase due to these qualities [0]. However, another customer reported receiving a counterfeit product, which matched online descriptions of fake items, indicating a significant issue with product authenticity [1].",5.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,37,"['title: Will buy again! \ntext: The packaging was great and the thickness of the product was amazing! Will purchase again.', 'title: Wonderful product \ntext: Read a lot of reviews that this product is fake, absolutely false. It is more expensive than buying it straight from ULTA, but what do you expect from a 3rd party... definitely recommend! Easy application and results are definitely worth the few extra bucks. 10/10']","The product is praised for its excellent packaging and impressive thickness, which contributes to a positive user experience and a willingness to repurchase [0]. Despite some claims of the product being fake, one user refutes these allegations, emphasizing the product's authenticity and ease of application. The user acknowledges the higher price compared to purchasing directly from ULTA but considers the results worth the extra cost, ultimately recommending the product [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,45,"['title: Awesome Product \ntext: I really feel like this product helped to even out the oiliness in my skin. My only complaint is that it takes a while to soak in and I have to wait several minutes before applying my moisturizer.', 'title: Muy buen producto de buena calidad me funciono a la perfección \ntext: Me agrado su utilidad cómo funciona y las maravillas que hace es sorprendente lo amo 💯💯💕']","The product is praised for its effectiveness in balancing skin oiliness, although it requires some time to absorb before applying additional skincare products [0]. Another user commends the product for its high quality and impressive performance, expressing satisfaction with its utility and results [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,46,"['title: Awesome Product \ntext: I really feel like this product helped to even out the oiliness in my skin. My only complaint is that it takes a while to soak in and I have to wait several minutes before applying my moisturizer.', 'title: Counterfeit Product \ntext: Counterfeit product. Researched online how to spot a fake and this matched the description.']","The product is praised for its ability to balance skin oiliness, although it is noted that it takes some time to absorb fully, which can delay the application of other skincare products [0]. However, there are concerns about the authenticity of the product, as one user identified it as counterfeit after researching online [1].",6.0
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,47,"['title: Awesome Product \ntext: I really feel like this product helped to even out the oiliness in my skin. My only complaint is that it takes a while to soak in and I have to wait several minutes before applying my moisturizer.', 'title: Wonderful product \ntext: Read a lot of reviews that this product is fake, absolutely false. It is more expensive than buying it straight from ULTA, but what do you expect from a 3rd party... definitely recommend! Easy application and results are definitely worth the few extra bucks. 10/10']","The product is praised for its effectiveness in balancing skin oiliness, although it requires some time to absorb fully before applying additional skincare products [0]. Despite concerns about authenticity, the product is confirmed to be genuine and is recommended for its ease of application and satisfactory results, even though it is priced higher than purchasing directly from a primary retailer [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,56,"['title: Muy buen producto de buena calidad me funciono a la perfección \ntext: Me agrado su utilidad cómo funciona y las maravillas que hace es sorprendente lo amo 💯💯💕', 'title: Counterfeit Product \ntext: Counterfeit product. Researched online how to spot a fake and this matched the description.']","The product has received mixed reviews regarding its quality. One user praised the product for its excellent quality and functionality, expressing satisfaction with its performance and utility [0]. However, another user reported receiving a counterfeit product, noting that it matched the description of a fake as found through online research [1].",5.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,57,"['title: Muy buen producto de buena calidad me funciono a la perfección \ntext: Me agrado su utilidad cómo funciona y las maravillas que hace es sorprendente lo amo 💯💯💕', 'title: Wonderful product \ntext: Read a lot of reviews that this product is fake, absolutely false. It is more expensive than buying it straight from ULTA, but what do you expect from a 3rd party... definitely recommend! Easy application and results are definitely worth the few extra bucks. 10/10']","The product is praised for its high quality and functionality, with one user expressing satisfaction with its utility and performance, describing it as 'surprising' and 'amazing' [0]. Another user counters claims of the product being fake, stating that despite being more expensive through a third party, the product is genuine and worth the cost due to its easy application and effective results [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,67,"['title: Counterfeit Product \ntext: Counterfeit product. Researched online how to spot a fake and this matched the description.', 'title: Wonderful product \ntext: Read a lot of reviews that this product is fake, absolutely false. It is more expensive than buying it straight from ULTA, but what do you expect from a 3rd party... definitely recommend! Easy application and results are definitely worth the few extra bucks. 10/10']","The comments present contrasting views on the quality of the product. One user claims that the product is counterfeit, having researched online and found that it matches the description of a fake [0]. Another user, however, disputes the counterfeit claims, stating that the product is wonderful despite being more expensive than purchasing directly from a retailer like ULTA. They highlight the ease of application and the satisfactory results, recommending the product despite the higher cost [1].",6.5
What’s the quality of the blemish formula,High-strength vitamin and mineral blemish formula that visibly regulates sebum and minimizes pores. This products have NO safety seal.,012,"['title: Price and quality of serum \ntext: This product is a must have in the morning skin care routine.  I have been using this Ordinary serum for over a year on my face and my skin has improved.  The price is right and the quality for this price is awesome.  Thank you', 'title: FAKE PRODUCT!! \ntext: THIS MAY BE A FAKE PRODUCT! COMPARING IT TO THE ""SAME ONE"" FROM ULTA BEAUTY, WHICH I BOUGHT IN PERSON, I NOTICED THEY SMELLED QUITE DIFFERENT AND THE TEXTURE FEELS DIFFERENT ON YOUR SKIN! ALSO THE PACKAGING FEELS LIKE DIFFERENT TEXTURES AS WELL! (in the photo the one with bolder writing is the real one from ulta)', 'title: Amazing product \ntext: I love the ordinary because of their ingredients and brand overall. This product is formulated with excellent ingredients. I use this product once in the morning and once at night after washing my face. It has helped with acne scarring, redness, pore visibility, and sebum production. This product is magic. If your looking for something to take your skin care routine one step further, this is it. Excellent product, great packaging, and easy to use. The dropper is super convient and helps prevent bacteria from entering into the product.']","The quality of the serum is generally praised by users, with one comment highlighting its positive impact on skin improvement over a year of use, noting that the quality is excellent for the price offered [0]. Another user appreciates the product for its formulation with excellent ingredients, which has helped with acne scarring, redness, pore visibility, and sebum production, describing it as 'magic' and praising its packaging and ease of use [2]. However, there is a concern raised about the authenticity of the product, as one user suspects it might be fake due to differences in smell, texture, and packaging compared to a version purchased from Ulta Beauty [1].",9.0
